Vg,gate_length,tox,sides,trap,work_function,Id
0.72810948,7,5,3,1.00E+00,4.5,4.65E-06
0.82810948,7,5,3,1.00E+00,4.5,6.06E-06
0.92810948,7,5,3,1.00E+00,4.5,7.01E-06
1.0281095,7,5,3,1.00E+00,4.5,7.54E-06
1.1281095,7,5,3,1.00E+00,4.5,7.83E-06
1.2281095,7,5,3,1.00E+00,4.5,8.01E-06
1.3281095,7,5,3,1.00E+00,4.5,8.12E-06
1.4281095,7,5,3,1.00E+00,4.5,8.19E-06
1.5281095,7,5,3,1.00E+00,4.5,8.24E-06
1.6281095,7,5,3,1.00E+00,4.5,8.27E-06
1.7281095,7,5,3,1.00E+00,4.5,8.30E-06
1.8281095,7,5,3,1.00E+00,4.5,8.31E-06
1.9281095,7,5,3,1.00E+00,4.5,8.32E-06
2,7,5,3,1.00E+00,4.5,8.33E-06
0,7,5,3,1.00E+00,4.7,2.39E-18
0.02,7,5,3,1.00E+00,4.7,2.83E-18
0.034333333,7,5,3,1.00E+00,4.7,4.29E-16
0.055355556,7,5,3,1.00E+00,4.7,5.93E-15
0.055815417,7,5,3,1.00E+00,4.7,5.92E-15
0.05648988,7,5,3,1.00E+00,4.7,6.19E-15
0.057479092,7,5,3,1.00E+00,4.7,6.37E-15
0.058929937,7,5,3,1.00E+00,4.7,6.75E-15
0.061106204,7,5,3,1.00E+00,4.7,7.29E-15
0.064298062,7,5,3,1.00E+00,4.7,8.17E-15
0.068979455,7,5,3,1.00E+00,4.7,9.69E-15
0.075845497,7,5,3,1.00E+00,4.7,1.24E-14
0.085915693,7,5,3,1.00E+00,4.7,1.79E-14
0.10068531,7,5,3,1.00E+00,4.7,3.06E-14
0.12234742,7,5,3,1.00E+00,4.7,6.70E-14
0.15411851,7,5,3,1.00E+00,4.7,2.11E-13
0.19965708,7,5,3,1.00E+00,4.7,1.09E-12
0.26492903,7,5,3,1.00E+00,4.7,1.12E-11
0.35848548,7,5,3,1.00E+00,4.7,3.05E-10
0.45848548,7,5,3,1.00E+00,4.7,9.40E-09
0.55848548,7,5,3,1.00E+00,4.7,1.94E-07
0.65848548,7,5,3,1.00E+00,4.7,1.03E-06
0.75848548,7,5,3,1.00E+00,4.7,2.14E-06
0.85848548,7,5,3,1.00E+00,4.7,3.57E-06
0.95848548,7,5,3,1.00E+00,4.7,5.11E-06
1.0584855,7,5,3,1.00E+00,4.7,6.40E-06
1.1584855,7,5,3,1.00E+00,4.7,7.21E-06
1.2584855,7,5,3,1.00E+00,4.7,7.65E-06
1.3584855,7,5,3,1.00E+00,4.7,7.89E-06
1.4584855,7,5,3,1.00E+00,4.7,8.04E-06
1.5584855,7,5,3,1.00E+00,4.7,8.14E-06
1.6584855,7,5,3,1.00E+00,4.7,8.21E-06
1.7584855,7,5,3,1.00E+00,4.7,8.25E-06
1.8584855,7,5,3,1.00E+00,4.7,8.28E-06
1.9584855,7,5,3,1.00E+00,4.7,8.30E-06
2,7,5,3,1.00E+00,4.7,8.31E-06
0,7,5,3,1.00E+00,4.9,1.80E-19
0.02,7,5,3,1.00E+00,4.9,4.03E-19
0.048,7,5,3,1.00E+00,4.9,5.37E-19
0.089066667,7,5,3,1.00E+00,4.9,2.60E-17
0.14792889,7,5,3,1.00E+00,4.9,1.63E-16
0.19011348,7,5,3,1.00E+00,4.9,4.95E-16
0.24917191,7,5,3,1.00E+00,4.9,4.74E-15
0.32004203,7,5,3,1.00E+00,4.9,6.16E-14
0.41453551,7,5,3,1.00E+00,4.9,1.85E-12
0.51453551,7,5,3,1.00E+00,4.9,6.52E-11
0.61453551,7,5,3,1.00E+00,4.9,2.13E-09
0.71453551,7,5,3,1.00E+00,4.9,5.64E-08
0.81453551,7,5,3,1.00E+00,4.9,6.17E-07
0.91453551,7,5,3,1.00E+00,4.9,1.61E-06
1.0145355,7,5,3,1.00E+00,4.9,2.91E-06
1.1145355,7,5,3,1.00E+00,4.9,4.44E-06
1.2145355,7,5,3,1.00E+00,4.9,5.89E-06
1.3145355,7,5,3,1.00E+00,4.9,6.91E-06
1.4145355,7,5,3,1.00E+00,4.9,7.49E-06
1.5145355,7,5,3,1.00E+00,4.9,7.80E-06
1.6145355,7,5,3,1.00E+00,4.9,7.99E-06
1.7145355,7,5,3,1.00E+00,4.9,8.10E-06
1.8145355,7,5,3,1.00E+00,4.9,8.18E-06
1.9145355,7,5,3,1.00E+00,4.9,8.23E-06
2,7,5,3,1.00E+00,4.9,8.27E-06
0,9,6,3,1.00E+00,4.3,5.28E-10
0.02,9,6,3,1.00E+00,4.3,1.10E-09
0.046666667,9,6,3,1.00E+00,4.3,2.89E-09
0.084888889,9,6,3,1.00E+00,4.3,1.14E-08
0.1384,9,6,3,1.00E+00,4.3,7.04E-08
0.21331556,9,6,3,1.00E+00,4.3,5.01E-07
0.31070578,9,6,3,1.00E+00,4.3,1.52E-06
0.41070578,9,6,3,1.00E+00,4.3,2.82E-06
0.51070578,9,6,3,1.00E+00,4.3,4.38E-06
0.61070578,9,6,3,1.00E+00,4.3,5.84E-06
0.71070578,9,6,3,1.00E+00,4.3,6.88E-06
0.81070578,9,6,3,1.00E+00,4.3,7.47E-06
0.91070578,9,6,3,1.00E+00,4.3,7.80E-06
1.0107058,9,6,3,1.00E+00,4.3,7.98E-06
1.1107058,9,6,3,1.00E+00,4.3,8.10E-06
1.2107058,9,6,3,1.00E+00,4.3,8.17E-06
1.3107058,9,6,3,1.00E+00,4.3,8.23E-06
1.4107058,9,6,3,1.00E+00,4.3,8.26E-06
1.5107058,9,6,3,1.00E+00,4.3,8.29E-06
1.6107058,9,6,3,1.00E+00,4.3,8.30E-06
1.7107058,9,6,3,1.00E+00,4.3,8.31E-06
1.8107058,9,6,3,1.00E+00,4.3,8.32E-06
1.9107058,9,6,3,1.00E+00,4.3,8.32E-06
1.9553529,9,6,3,1.00E+00,4.3,8.32E-06
2,9,6,3,1.00E+00,4.3,8.32E-06
0,9,6,3,1.00E+00,4.5,3.19E-13
0.02,9,6,3,1.00E+00,4.5,6.74E-13
0.048,9,6,3,1.00E+00,4.5,1.91E-12
0.088133333,9,6,3,1.00E+00,4.5,8.50E-12
0.14565778,9,6,3,1.00E+00,4.5,7.16E-11
0.22810948,9,6,3,1.00E+00,4.5,1.47E-09
0.32810948,9,6,3,1.00E+00,4.5,5.03E-08
0.42810948,9,6,3,1.00E+00,4.5,6.46E-07
0.52810948,9,6,3,1.00E+00,4.5,1.72E-06
0.62810948,9,6,3,1.00E+00,4.5,3.08E-06
0.72810948,9,6,3,1.00E+00,4.5,4.65E-06
0.82810948,9,6,3,1.00E+00,4.5,6.06E-06
0.92810948,9,6,3,1.00E+00,4.5,7.01E-06
1.0281095,9,6,3,1.00E+00,4.5,7.55E-06
1.1281095,9,6,3,1.00E+00,4.5,7.84E-06
1.2281095,9,6,3,1.00E+00,4.5,8.01E-06
1.3281095,9,6,3,1.00E+00,4.5,8.11E-06
1.4281095,9,6,3,1.00E+00,4.5,8.18E-06
1.5281095,9,6,3,1.00E+00,4.5,8.23E-06
1.6281095,9,6,3,1.00E+00,4.5,8.27E-06
1.7281095,9,6,3,1.00E+00,4.5,8.29E-06
1.8281095,9,6,3,1.00E+00,4.5,8.30E-06
1.9281095,9,6,3,1.00E+00,4.5,8.31E-06
2,9,6,3,1.00E+00,4.5,8.31E-06
0,8,6,3,1.00E+00,4.3,7.42E-10
0.02,8,6,3,1.00E+00,4.3,1.51E-09
0.046666667,8,6,3,1.00E+00,4.3,3.89E-09
0.084888889,8,6,3,1.00E+00,4.3,1.46E-08
0.1384,8,6,3,1.00E+00,4.3,8.40E-08
0.21331556,8,6,3,1.00E+00,4.3,5.39E-07
0.31320296,8,6,3,1.00E+00,4.3,1.67E-06
0.41320296,8,6,3,1.00E+00,4.3,3.19E-06
0.51320296,8,6,3,1.00E+00,4.3,4.86E-06
0.61320296,8,6,3,1.00E+00,4.3,6.26E-06
0.71320296,8,6,3,1.00E+00,4.3,7.14E-06
0.81320296,8,6,3,1.00E+00,4.3,7.61E-06
0.91320296,8,6,3,1.00E+00,4.3,7.87E-06
1.013203,8,6,3,1.00E+00,4.3,8.03E-06
1.113203,8,6,3,1.00E+00,4.3,8.12E-06
1.213203,8,6,3,1.00E+00,4.3,8.19E-06
1.313203,8,6,3,1.00E+00,4.3,8.24E-06
1.413203,8,6,3,1.00E+00,4.3,8.27E-06
1.513203,8,6,3,1.00E+00,4.3,8.29E-06
1.613203,8,6,3,1.00E+00,4.3,8.31E-06
1.713203,8,6,3,1.00E+00,4.3,8.32E-06
1.813203,8,6,3,1.00E+00,4.3,8.32E-06
1.913203,8,6,3,1.00E+00,4.3,8.32E-06
1.9566015,8,6,3,1.00E+00,4.3,8.32E-06
2,8,6,3,1.00E+00,4.3,8.32E-06
0,8,6,3,1.00E+00,4.5,5.16E-13
0.02,8,6,3,1.00E+00,4.5,1.08E-12
0.047333333,8,6,3,1.00E+00,4.5,2.93E-12
0.086511111,8,6,3,1.00E+00,4.5,1.23E-11
0.14266593,8,6,3,1.00E+00,4.5,9.43E-11
0.22315449,8,6,3,1.00E+00,4.5,1.69E-09
0.32315449,8,6,3,1.00E+00,4.5,5.21E-08
0.42315449,8,6,3,1.00E+00,4.5,6.34E-07
0.52315449,8,6,3,1.00E+00,4.5,1.80E-06
0.62315449,8,6,3,1.00E+00,4.5,3.35E-06
0.72315449,8,6,3,1.00E+00,4.5,5.02E-06
0.82315449,8,6,3,1.00E+00,4.5,6.38E-06
0.92315449,8,6,3,1.00E+00,4.5,7.20E-06
1.0231545,8,6,3,1.00E+00,4.5,7.64E-06
1.1231545,8,6,3,1.00E+00,4.5,7.89E-06
1.2231545,8,6,3,1.00E+00,4.5,8.04E-06
1.3231545,8,6,3,1.00E+00,4.5,8.13E-06
1.4231545,8,6,3,1.00E+00,4.5,8.20E-06
1.5231545,8,6,3,1.00E+00,4.5,8.24E-06
1.6231545,8,6,3,1.00E+00,4.5,8.27E-06
1.7231545,8,6,3,1.00E+00,4.5,8.29E-06
1.8231545,8,6,3,1.00E+00,4.5,8.31E-06
1.9231545,8,6,3,1.00E+00,4.5,8.32E-06
2,8,6,3,1.00E+00,4.5,8.32E-06
0,7,6,3,1.00E+00,4.3,1.29E-09
0.02,7,6,3,1.00E+00,4.3,2.57E-09
0.046666667,7,6,3,1.00E+00,4.3,6.33E-09
0.084,7,6,3,1.00E+00,4.3,2.17E-08
0.13626667,7,6,3,1.00E+00,4.3,1.07E-07
0.20944,7,6,3,1.00E+00,4.3,5.71E-07
0.30944,7,6,3,1.00E+00,4.3,1.55E-06
0.40944,7,6,3,1.00E+00,4.3,2.84E-06
0.50944,7,6,3,1.00E+00,4.3,4.37E-06
0.60944,7,6,3,1.00E+00,4.3,5.82E-06
0.70944,7,6,3,1.00E+00,4.3,6.87E-06
0.80944,7,6,3,1.00E+00,4.3,7.47E-06
0.90944,7,6,3,1.00E+00,4.3,7.79E-06
1.00944,7,6,3,1.00E+00,4.3,7.98E-06
1.10944,7,6,3,1.00E+00,4.3,8.10E-06
1.20944,7,6,3,1.00E+00,4.3,8.18E-06
1.30944,7,6,3,1.00E+00,4.3,8.23E-06
1.40944,7,6,3,1.00E+00,4.3,8.27E-06
1.50944,7,6,3,1.00E+00,4.3,8.29E-06
1.60944,7,6,3,1.00E+00,4.3,8.31E-06
1.70944,7,6,3,1.00E+00,4.3,8.32E-06
1.80944,7,6,3,1.00E+00,4.3,8.33E-06
1.90944,7,6,3,1.00E+00,4.3,8.33E-06
1.95472,7,6,3,1.00E+00,4.3,8.33E-06
2,7,6,3,1.00E+00,4.3,8.33E-06
0,7,6,3,1.00E+00,4.5,1.10E-12
0.02,7,6,3,1.00E+00,4.5,2.25E-12
0.048,7,6,3,1.00E+00,4.5,6.14E-12
0.088133333,7,6,3,1.00E+00,4.5,2.56E-11
0.14565778,7,6,3,1.00E+00,4.5,1.95E-10
0.22810948,7,6,3,1.00E+00,4.5,3.38E-09
0.32810948,7,6,3,1.00E+00,4.5,8.44E-08
0.42810948,7,6,3,1.00E+00,4.5,7.43E-07
0.52810948,7,6,3,1.00E+00,4.5,1.76E-06
0.62810948,7,6,3,1.00E+00,4.5,3.11E-06
0.72810948,7,6,3,1.00E+00,4.5,4.65E-06
0.82810948,7,6,3,1.00E+00,4.5,6.06E-06
0.92810948,7,6,3,1.00E+00,4.5,7.01E-06
1.0281095,7,6,3,1.00E+00,4.5,7.54E-06
1.1281095,7,6,3,1.00E+00,4.5,7.83E-06
1.2281095,7,6,3,1.00E+00,4.5,8.01E-06
1.3281095,7,6,3,1.00E+00,4.5,8.12E-06
1.4281095,7,6,3,1.00E+00,4.5,8.19E-06
1.5281095,7,6,3,1.00E+00,4.5,8.24E-06
1.6281095,7,6,3,1.00E+00,4.5,8.27E-06
1.7281095,7,6,3,1.00E+00,4.5,8.30E-06
1.8281095,7,6,3,1.00E+00,4.5,8.31E-06
1.9281095,7,6,3,1.00E+00,4.5,8.32E-06
2,7,6,3,1.00E+00,4.5,8.33E-06
0,7,6,3,1.00E+00,4.7,2.39E-18
0.02,7,6,3,1.00E+00,4.7,2.83E-18
0.034333333,7,6,3,1.00E+00,4.7,4.29E-16
0.055355556,7,6,3,1.00E+00,4.7,5.93E-15
0.055815417,7,6,3,1.00E+00,4.7,5.92E-15
0.05648988,7,6,3,1.00E+00,4.7,6.19E-15
0.057479092,7,6,3,1.00E+00,4.7,6.37E-15
0.058929937,7,6,3,1.00E+00,4.7,6.75E-15
0.061106204,7,6,3,1.00E+00,4.7,7.29E-15
0.064298062,7,6,3,1.00E+00,4.7,8.17E-15
0.068979455,7,6,3,1.00E+00,4.7,9.69E-15
0.075845497,7,6,3,1.00E+00,4.7,1.24E-14
0.085915693,7,6,3,1.00E+00,4.7,1.79E-14
0.10068531,7,6,3,1.00E+00,4.7,3.06E-14
0.12234742,7,6,3,1.00E+00,4.7,6.70E-14
0.15411851,7,6,3,1.00E+00,4.7,2.11E-13
0.19965708,7,6,3,1.00E+00,4.7,1.09E-12
0.26492903,7,6,3,1.00E+00,4.7,1.12E-11
0.35848548,7,6,3,1.00E+00,4.7,3.05E-10
0.45848548,7,6,3,1.00E+00,4.7,9.40E-09
0.55848548,7,6,3,1.00E+00,4.7,1.94E-07
0.65848548,7,6,3,1.00E+00,4.7,1.03E-06
0.75848548,7,6,3,1.00E+00,4.7,2.14E-06
0.85848548,7,6,3,1.00E+00,4.7,3.57E-06
0.95848548,7,6,3,1.00E+00,4.7,5.11E-06
1.0584855,7,6,3,1.00E+00,4.7,6.40E-06
1.1584855,7,6,3,1.00E+00,4.7,7.21E-06
1.2584855,7,6,3,1.00E+00,4.7,7.65E-06
1.3584855,7,6,3,1.00E+00,4.7,7.89E-06
1.4584855,7,6,3,1.00E+00,4.7,8.04E-06
1.5584855,7,6,3,1.00E+00,4.7,8.14E-06
1.6584855,7,6,3,1.00E+00,4.7,8.21E-06
1.7584855,7,6,3,1.00E+00,4.7,8.25E-06
1.8584855,7,6,3,1.00E+00,4.7,8.28E-06
1.9584855,7,6,3,1.00E+00,4.7,8.30E-06
2,7,6,3,1.00E+00,4.7,8.31E-06
0,9,4,4,1.00E+00,4.3,2.98E-09
0.02,9,4,4,1.00E+00,4.3,5.73E-09
0.046666667,9,4,4,1.00E+00,4.3,1.35E-08
0.084888889,9,4,4,1.00E+00,4.3,4.39E-08
0.1384,9,4,4,1.00E+00,4.3,1.90E-07
0.21331556,9,4,4,1.00E+00,4.3,7.99E-07
0.31320296,9,4,4,1.00E+00,4.3,1.91E-06
0.41320296,9,4,4,1.00E+00,4.3,3.21E-06
0.51320296,9,4,4,1.00E+00,4.3,4.78E-06
0.61320296,9,4,4,1.00E+00,4.3,6.50E-06
0.71320296,9,4,4,1.00E+00,4.3,8.22E-06
0.81320296,9,4,4,1.00E+00,4.3,9.72E-06
0.91320296,9,4,4,1.00E+00,4.3,1.08E-05
1.013203,9,4,4,1.00E+00,4.3,1.16E-05
1.113203,9,4,4,1.00E+00,4.3,1.20E-05
1.213203,9,4,4,1.00E+00,4.3,1.23E-05
1.313203,9,4,4,1.00E+00,4.3,1.24E-05
1.413203,9,4,4,1.00E+00,4.3,1.26E-05
1.513203,9,4,4,1.00E+00,4.3,1.26E-05
1.613203,9,4,4,1.00E+00,4.3,1.27E-05
1.713203,9,4,4,1.00E+00,4.3,1.28E-05
1.813203,9,4,4,1.00E+00,4.3,1.28E-05
1.913203,9,4,4,1.00E+00,4.3,1.28E-05
2,9,4,4,1.00E+00,4.3,1.28E-05
0,9,4,4,1.00E+00,4.5,3.22E-12
0.02,9,4,4,1.00E+00,4.5,6.47E-12
0.048,9,4,4,1.00E+00,4.5,1.71E-11
0.088133333,9,4,4,1.00E+00,4.5,6.81E-11
0.14565778,9,4,4,1.00E+00,4.5,4.84E-10
0.226192,9,4,4,1.00E+00,4.5,7.01E-09
0.326192,9,4,4,1.00E+00,4.5,1.40E-07
0.426192,9,4,4,1.00E+00,4.5,9.36E-07
0.526192,9,4,4,1.00E+00,4.5,2.06E-06
0.626192,9,4,4,1.00E+00,4.5,3.40E-06
0.726192,9,4,4,1.00E+00,4.5,5.00E-06
0.826192,9,4,4,1.00E+00,4.5,6.73E-06
0.926192,9,4,4,1.00E+00,4.5,8.43E-06
1.026192,9,4,4,1.00E+00,4.5,9.89E-06
1.126192,9,4,4,1.00E+00,4.5,1.09E-05
1.226192,9,4,4,1.00E+00,4.5,1.16E-05
1.326192,9,4,4,1.00E+00,4.5,1.20E-05
1.426192,9,4,4,1.00E+00,4.5,1.23E-05
1.526192,9,4,4,1.00E+00,4.5,1.25E-05
1.626192,9,4,4,1.00E+00,4.5,1.26E-05
1.726192,9,4,4,1.00E+00,4.5,1.27E-05
1.826192,9,4,4,1.00E+00,4.5,1.27E-05
1.926192,9,4,4,1.00E+00,4.5,1.28E-05
2,9,4,4,1.00E+00,4.5,1.28E-05
0,9,4,4,1.00E+00,4.9,5.68E-18
0.02,9,4,4,1.00E+00,4.9,1.18E-18
0.048,9,4,4,1.00E+00,4.9,2.73E-19
0.088133333,9,4,4,1.00E+00,4.9,2.60E-19
0.14565778,9,4,4,1.00E+00,4.9,7.39E-19
0.18688363,9,4,4,1.00E+00,4.9,1.98E-16
0.21574173,9,4,4,1.00E+00,4.9,4.47E-15
0.21664354,9,4,4,1.00E+00,4.9,5.05E-15
0.21793614,9,4,4,1.00E+00,4.9,5.32E-15
0.21974579,9,4,4,1.00E+00,4.9,5.63E-15
0.22239993,9,4,4,1.00E+00,4.9,6.18E-15
0.22629267,9,4,4,1.00E+00,4.9,7.10E-15
0.23200203,9,4,4,1.00E+00,4.9,8.69E-15
0.24037575,9,4,4,1.00E+00,4.9,1.17E-14
0.25265722,9,4,4,1.00E+00,4.9,1.81E-14
0.27067003,9,4,4,1.00E+00,4.9,3.42E-14
0.29708881,9,4,4,1.00E+00,4.9,8.71E-14
0.33495574,9,4,4,1.00E+00,4.9,3.30E-13
0.38923167,9,4,4,1.00E+00,4.9,2.21E-12
0.46702718,9,4,4,1.00E+00,4.9,3.30E-11
0.56702718,9,4,4,1.00E+00,4.9,9.93E-10
0.66702718,9,4,4,1.00E+00,4.9,2.56E-08
0.76702718,9,4,4,1.00E+00,4.9,3.65E-07
0.86702718,9,4,4,1.00E+00,4.9,1.39E-06
0.96702718,9,4,4,1.00E+00,4.9,2.57E-06
1.0670272,9,4,4,1.00E+00,4.9,4.03E-06
1.1670272,9,4,4,1.00E+00,4.9,5.70E-06
1.2670272,9,4,4,1.00E+00,4.9,7.44E-06
1.3670272,9,4,4,1.00E+00,4.9,9.06E-06
1.4670272,9,4,4,1.00E+00,4.9,1.04E-05
1.5670272,9,4,4,1.00E+00,4.9,1.13E-05
1.6670272,9,4,4,1.00E+00,4.9,1.18E-05
1.7670272,9,4,4,1.00E+00,4.9,1.22E-05
1.8670272,9,4,4,1.00E+00,4.9,1.24E-05
1.9670272,9,4,4,1.00E+00,4.9,1.25E-05
2,9,4,4,1.00E+00,4.9,1.25E-05
0,8,4,4,1.00E+00,4.3,5.52E-09
0.02,8,4,4,1.00E+00,4.3,1.02E-08
0.046666667,8,4,4,1.00E+00,4.3,2.29E-08
0.084888889,8,4,4,1.00E+00,4.3,6.78E-08
0.1384,8,4,4,1.00E+00,4.3,2.53E-07
0.21331556,8,4,4,1.00E+00,4.3,9.04E-07
0.31331556,8,4,4,1.00E+00,4.3,2.07E-06
0.41331556,8,4,4,1.00E+00,4.3,3.57E-06
0.51331556,8,4,4,1.00E+00,4.3,5.31E-06
0.61331556,8,4,4,1.00E+00,4.3,7.13E-06
0.71331556,8,4,4,1.00E+00,4.3,8.83E-06
0.81331556,8,4,4,1.00E+00,4.3,1.02E-05
0.91331556,8,4,4,1.00E+00,4.3,1.11E-05
1.0133156,8,4,4,1.00E+00,4.3,1.17E-05
1.1133156,8,4,4,1.00E+00,4.3,1.21E-05
1.2133156,8,4,4,1.00E+00,4.3,1.23E-05
1.3133156,8,4,4,1.00E+00,4.3,1.25E-05
1.4133156,8,4,4,1.00E+00,4.3,1.26E-05
1.5133156,8,4,4,1.00E+00,4.3,1.27E-05
1.6133156,8,4,4,1.00E+00,4.3,1.27E-05
1.7133156,8,4,4,1.00E+00,4.3,1.28E-05
1.8133156,8,4,4,1.00E+00,4.3,1.28E-05
1.9133156,8,4,4,1.00E+00,4.3,1.28E-05
2,8,4,4,1.00E+00,4.3,1.28E-05
0,8,4,4,1.00E+00,4.5,8.06E-12
0.02,8,4,4,1.00E+00,4.5,1.58E-11
0.047333333,8,4,4,1.00E+00,4.5,3.92E-11
0.086511111,8,4,4,1.00E+00,4.5,1.44E-10
0.14266593,8,4,4,1.00E+00,4.5,8.95E-10
0.22128267,8,4,4,1.00E+00,4.5,1.07E-08
0.32128267,8,4,4,1.00E+00,4.5,1.72E-07
0.42128267,8,4,4,1.00E+00,4.5,9.87E-07
0.52128267,8,4,4,1.00E+00,4.5,2.18E-06
0.62128267,8,4,4,1.00E+00,4.5,3.70E-06
0.72128267,8,4,4,1.00E+00,4.5,5.45E-06
0.82128267,8,4,4,1.00E+00,4.5,7.27E-06
0.92128267,8,4,4,1.00E+00,4.5,8.95E-06
1.0212827,8,4,4,1.00E+00,4.5,1.03E-05
1.1212827,8,4,4,1.00E+00,4.5,1.12E-05
1.2212827,8,4,4,1.00E+00,4.5,1.18E-05
1.3212827,8,4,4,1.00E+00,4.5,1.21E-05
1.4212827,8,4,4,1.00E+00,4.5,1.23E-05
1.5212827,8,4,4,1.00E+00,4.5,1.25E-05
1.6212827,8,4,4,1.00E+00,4.5,1.26E-05
1.7212827,8,4,4,1.00E+00,4.5,1.27E-05
1.8212827,8,4,4,1.00E+00,4.5,1.27E-05
1.9212827,8,4,4,1.00E+00,4.5,1.28E-05
2,8,4,4,1.00E+00,4.5,1.28E-05
0,7,4,4,1.00E+00,4.3,1.40E-08
0.02,7,4,4,1.00E+00,4.3,2.46E-08
0.046666667,7,4,4,1.00E+00,4.3,5.02E-08
0.084,7,4,4,1.00E+00,4.3,1.26E-07
0.13626667,7,4,4,1.00E+00,4.3,3.70E-07
0.20944,7,4,4,1.00E+00,4.3,1.04E-06
0.30700444,7,4,4,1.00E+00,4.3,2.04E-06
0.40700444,7,4,4,1.00E+00,4.3,3.33E-06
0.50700444,7,4,4,1.00E+00,4.3,4.87E-06
0.60700444,7,4,4,1.00E+00,4.3,6.56E-06
0.70700444,7,4,4,1.00E+00,4.3,8.24E-06
0.80700444,7,4,4,1.00E+00,4.3,9.72E-06
0.90700444,7,4,4,1.00E+00,4.3,1.08E-05
1.0070044,7,4,4,1.00E+00,4.3,1.15E-05
1.1070044,7,4,4,1.00E+00,4.3,1.20E-05
1.2070044,7,4,4,1.00E+00,4.3,1.23E-05
1.3070044,7,4,4,1.00E+00,4.3,1.24E-05
1.4070044,7,4,4,1.00E+00,4.3,1.26E-05
1.5070044,7,4,4,1.00E+00,4.3,1.26E-05
1.6070044,7,4,4,1.00E+00,4.3,1.27E-05
1.7070044,7,4,4,1.00E+00,4.3,1.27E-05
1.8070044,7,4,4,1.00E+00,4.3,1.28E-05
1.9070044,7,4,4,1.00E+00,4.3,1.28E-05
2,7,4,4,1.00E+00,4.3,1.28E-05
0,7,4,4,1.00E+00,4.5,3.11E-11
0.02,7,4,4,1.00E+00,4.5,5.87E-11
0.047333333,7,4,4,1.00E+00,4.5,1.39E-10
0.086511111,7,4,4,1.00E+00,4.5,4.73E-10
0.14266593,7,4,4,1.00E+00,4.5,2.62E-09
0.22128267,7,4,4,1.00E+00,4.5,2.54E-08
0.32128267,7,4,4,1.00E+00,4.5,2.80E-07
0.42128267,7,4,4,1.00E+00,4.5,1.15E-06
0.52128267,7,4,4,1.00E+00,4.5,2.21E-06
0.62128267,7,4,4,1.00E+00,4.5,3.53E-06
0.72128267,7,4,4,1.00E+00,4.5,5.10E-06
0.82128267,7,4,4,1.00E+00,4.5,6.80E-06
0.92128267,7,4,4,1.00E+00,4.5,8.47E-06
1.0212827,7,4,4,1.00E+00,4.5,9.90E-06
1.1212827,7,4,4,1.00E+00,4.5,1.09E-05
1.2212827,7,4,4,1.00E+00,4.5,1.16E-05
1.3212827,7,4,4,1.00E+00,4.5,1.20E-05
1.4212827,7,4,4,1.00E+00,4.5,1.23E-05
1.5212827,7,4,4,1.00E+00,4.5,1.25E-05
1.6212827,7,4,4,1.00E+00,4.5,1.26E-05
1.7212827,7,4,4,1.00E+00,4.5,1.27E-05
1.8212827,7,4,4,1.00E+00,4.5,1.27E-05
1.9212827,7,4,4,1.00E+00,4.5,1.28E-05
2,7,4,4,1.00E+00,4.5,1.28E-05
0,7,4,4,1.00E+00,4.7,4.56E-14
0.02,7,4,4,1.00E+00,4.7,8.84E-14
0.046,7,4,4,1.00E+00,4.7,2.09E-13
0.083266667,7,4,4,1.00E+00,4.7,7.10E-13
0.13668222,7,4,4,1.00E+00,4.7,4.05E-12
0.21324452,7,4,4,1.00E+00,4.7,4.74E-11
0.31324452,7,4,4,1.00E+00,4.7,1.08E-09
0.41324452,7,4,4,1.00E+00,4.7,2.04E-08
0.51324452,7,4,4,1.00E+00,4.7,2.39E-07
0.61324452,7,4,4,1.00E+00,4.7,1.07E-06
0.71324452,7,4,4,1.00E+00,4.7,2.11E-06
0.81324452,7,4,4,1.00E+00,4.7,3.42E-06
0.91324452,7,4,4,1.00E+00,4.7,4.97E-06
1.0132445,7,4,4,1.00E+00,4.7,6.66E-06
1.1132445,7,4,4,1.00E+00,4.7,8.34E-06
1.2132445,7,4,4,1.00E+00,4.7,9.80E-06
1.3132445,7,4,4,1.00E+00,4.7,1.09E-05
1.4132445,7,4,4,1.00E+00,4.7,1.16E-05
1.5132445,7,4,4,1.00E+00,4.7,1.20E-05
1.6132445,7,4,4,1.00E+00,4.7,1.23E-05
1.7132445,7,4,4,1.00E+00,4.7,1.24E-05
1.8132445,7,4,4,1.00E+00,4.7,1.26E-05
1.9132445,7,4,4,1.00E+00,4.7,1.26E-05
2,7,4,4,1.00E+00,4.7,1.27E-05
0,9,5,4,1.00E+00,4.3,8.77E-09
0.02,9,5,4,1.00E+00,4.3,1.57E-08
0.046666667,9,5,4,1.00E+00,4.3,3.33E-08
0.084,9,5,4,1.00E+00,4.3,8.84E-08
0.13626667,9,5,4,1.00E+00,4.3,2.79E-07
0.20769778,9,5,4,1.00E+00,4.3,8.26E-07
0.3053203,9,5,4,1.00E+00,4.3,1.71E-06
0.4053203,9,5,4,1.00E+00,4.3,2.74E-06
0.5053203,9,5,4,1.00E+00,4.3,3.96E-06
0.6053203,9,5,4,1.00E+00,4.3,5.33E-06
0.7053203,9,5,4,1.00E+00,4.3,6.76E-06
0.8053203,9,5,4,1.00E+00,4.3,8.17E-06
